  1.71000e-06   3.14616e+05   -1.15739e+03    1.16257e+05   -1.09192e-01   -1.12836e-01    2.38905e-01  
  1.72000e-06   3.14614e+05    7.79684e+03    1.16005e+05   -1.06046e-01   -1.12803e-01    2.40067e-01  
  1.73000e-06   3.14355e+05    1.67581e+04    1.15758e+05   -1.02901e-01   -1.12680e-01    2.41225e-01  
  1.74000e-06   3.13838e+05    2.57190e+04    1.15517e+05   -9.97595e-02   -1.12468e-01    2.42382e-01  
  1.75000e-06   3.13062e+05    3.46719e+04    1.15283e+05   -9.66247e-02   -1.12166e-01    2.43536e-01  
  1.76000e-06   3.12027e+05    4.36095e+04    1.15055e+05   -9.34991e-02   -1.11775e-01    2.44688e-01  
  1.77000e-06   3.10733e+05    5.25242e+04    1.14832e+05   -9.03851e-02   -1.11294e-01    2.45837e-01  
  1.78000e-06   3.09180e+05    6.14084e+04    1.14616e+05   -8.72853e-02   -1.10724e-01    2.46984e-01  
  1.79000e-06   3.07369e+05    7.02545e+04    1.14407e+05   -8.42023e-02   -1.10066e-01    2.48129e-01  
  1.80000e-06   3.05300e+05    7.90550e+04    1.14203e+05   -8.11388e-02   -1.09319e-01    2.49272e-01  
  1.81000e-06   3.02974e+05    8.78024e+04    1.14006e+05   -7.80972e-02   -1.08485e-01    2.50413e-01  
  1.82000e-06   3.00393e+05    9.64889e+04    1.13816e+05   -7.50802e-02   -1.07563e-01    2.51553e-01  
  1.83000e-06   2.97557e+05    1.05107e+05    1.13631e+05   -7.20902e-02   -1.06555e-01    2.52690e-01  
  1.84000e-06   2.94469e+05    1.13649e+05    1.13453e+05   -6.91299e-02   -1.05461e-01    2.53825e-01  
  1.85000e-06   2.91130e+05    1.22108e+05    1.13281e+05   -6.62016e-02   -1.04283e-01    2.54959e-01  
  1.86000e-06   2.87542e+05    1.30476e+05    1.13116e+05   -6.33081e-02   -1.03020e-01    2.56091e-01  
  1.87000e-06   2.83708e+05    1.38746e+05    1.12957e+05   -6.04516e-02   -1.01673e-01    2.57221e-01  
  1.88000e-06   2.79629e+05    1.46910e+05    1.12804e+05   -5.76347e-02   -1.00245e-01    2.58350e-01  
  1.89000e-06   2.75309e+05    1.54961e+05    1.12658e+05   -5.48598e-02   -9.87356e-02    2.59477e-01  
  1.90000e-06   2.70751e+05    1.62892e+05    1.12518e+05   -5.21293e-02   -9.71462e-02    2.60603e-01  
  1.91000e-06   2.65957e+05    1.70695e+05    1.12384e+05   -4.94456e-02   -9.54782e-02    2.61728e-01  
  1.92000e-06   2.60931e+05    1.78363e+05    1.12256e+05   -4.68110e-02   -9.37328e-02    2.62851e-01  
  1.93000e-06   2.55678e+05    1.85890e+05    1.12134e+05   -4.42277e-02   -9.19114e-02    2.63973e-01  
  1.94000e-06   2.50199e+05    1.93268e+05    1.12018e+05   -4.16982e-02   -9.00155e-02    2.65094e-01  
  1.95000e-06   2.44500e+05    2.00490e+05    1.11908e+05   -3.92245e-02   -8.80465e-02    2.66213e-01  
  1.96000e-06   2.38585e+05    2.07550e+05    1.11804e+05   -3.68089e-02   -8.60062e-02    2.67332e-01  
  1.97000e-06   2.32459e+05    2.14441e+05    1.11706e+05   -3.44535e-02   -8.38961e-02    2.68449e-01  
  1.98000e-06   2.26125e+05    2.21156e+05    1.11613e+05   -3.21604e-02   -8.17180e-02    2.69566e-01  
  1.99000e-06   2.19589e+05    2.27690e+05    1.11526e+05   -2.99317e-02   -7.94736e-02    2.70682e-01  
  2.00000e-06   2.12856e+05    2.34035e+05    1.11444e+05   -2.77693e-02   -7.71648e-02    2.71796e-01  
  2.01000e-06   2.05932e+05    2.40186e+05    1.11368e+05   -2.56752e-02   -7.47935e-02    2.72910e-01  
  2.02000e-06   1.98821e+05    2.46137e+05    1.11296e+05   -2.36513e-02   -7.23618e-02    2.74024e-01  
  2.03000e-06   1.91530e+05    2.51881e+05    1.11230e+05   -2.16994e-02   -6.98715e-02    2.75136e-01  
  2.04000e-06   1.84064e+05    2.57414e+05    1.11169e+05   -1.98212e-02   -6.73249e-02    2.76248e-01  
  2.05000e-06   1.76430e+05    2.62729e+05    1.11113e+05   -1.80186e-02   -6.47240e-02    2.77360e-01  
  2.06000e-06   1.68633e+05    2.67821e+05    1.11061e+05   -1.62932e-02   -6.20710e-02    2.78471e-01  
  2.07000e-06   1.60681e+05    2.72686e+05    1.11013e+05   -1.46465e-02   -5.93683e-02    2.79581e-01  
  2.08000e-06   1.52579e+05    2.77318e+05    1.10970e+05   -1.30801e-02   -5.66181e-02    2.80691e-01  
  2.09000e-06   1.44335e+05    2.81712e+05    1.10932e+05   -1.15954e-02   -5.38227e-02    2.81800e-01  
  2.10000e-06   1.35955e+05    2.85864e+05    1.10897e+05   -1.01938e-02   -5.09846e-02    2.82910e-01  
  2.11000e-06   1.27447e+05    2.89769e+05    1.10865e+05   -8.87670e-03   -4.81063e-02    2.84018e-01  
  2.12000e-06   1.18817e+05    2.93424e+05    1.10838e+05   -7.64528e-03   -4.51901e-02    2.85127e-01  
  2.13000e-06   1.10073e+05    2.96824e+05    1.10814e+05   -6.50074e-03   -4.22386e-02    2.86235e-01  
  2.14000e-06   1.01223e+05    2.99965e+05    1.10793e+05   -5.44418e-03   -3.92545e-02    2.87343e-01  
  2.15000e-06   9.22740e+04    3.02844e+05    1.10775e+05   -4.47661e-03   -3.62402e-02    2.88451e-01  
  2.16000e-06   8.32340e+04    3.05458e+05    1.10759e+05   -3.59900e-03   -3.31985e-02    2.89559e-01  
  2.17000e-06   7.41108e+04    3.07803e+05    1.10747e+05   -2.81221e-03   -3.01320e-02    2.90666e-01  
  2.18000e-06   6.49124e+04    3.09877e+05    1.10736e+05   -2.11704e-03   -2.70433e-02    2.91774e-01  
  2.19000e-06   5.56468e+04    3.11677e+05    1.10728e+05   -1.51419e-03   -2.39353e-02    2.92881e-01  
  2.20000e-06   4.63223e+04    3.13201e+05    1.10722e+05   -1.00430e-03   -2.08107e-02    2.93988e-01  
  2.21000e-06   3.69470e+04    3.14447e+05    1.10717e+05   -5.87911e-04   -1.76722e-02    2.95095e-01  
  2.22000e-06   2.75294e+04    3.15412e+05    1.10714e+05   -2.65497e-04   -1.45227e-02    2.96203e-01  
  2.23000e-06   1.80778e+04    3.16095e+05    1.10711e+05   -3.74361e-05   -1.13649e-02    2.97310e-01  
  2.24000e-06   8.60079e+03    3.16495e+05    1.10710e+05    9.59747e-05   -8.20174e-03    2.98417e-01  
  2.25000e-06  -8.93207e+02    3.16611e+05    1.10710e+05    1.34523e-04   -5.03597e-03    2.99524e-01  
  2.26000e-06  -1.03956e+04    3.16442e+05    1.10709e+05    7.80827e-05   -1.87047e-03    3.00631e-01  
  2.27000e-06  -1.98977e+04    3.15987e+05    1.10709e+05   -7.33873e-05    1.29191e-03    3.01738e-01  
  2.28000e-06  -2.93909e+04    3.15245e+05    1.10709e+05   -3.19841e-04    4.44831e-03    3.02845e-01  
  2.29000e-06  -3.88665e+04    3.14218e+05    1.10709e+05   -6.61146e-04    7.59586e-03    3.03952e-01  
  2.30000e-06  -4.83158e+04    3.12905e+05    1.10708e+05   -1.09708e-03    1.07317e-02    3.05059e-01  
